time, omega, abs(psi(t)), arg(psi(t)), abs(psi(omega)), arg(psi(omega))
2.83000e+01,1.77186e+01,2.20148e-01,-2.79430e+00,2.32282e-01,-4.34203e-01
2.84000e+01,1.77814e+01,2.18471e-01,-2.51401e+00,2.31423e-01,-4.30822e-01
2.85000e+01,1.78442e+01,2.10093e-01,-2.22757e+00,2.30605e-01,-4.27410e-01
2.86000e+01,1.79071e+01,2.03345e-01,-1.91033e+00,2.29648e-01,-4.24191e-01
2.87000e+01,1.79699e+01,2.01151e-01,-1.60816e+00,2.28844e-01,-4.20983e-01
2.88000e+01,1.80327e+01,1.94001e-01,-1.32802e+00,2.27990e-01,-4.17484e-01
2.89000e+01,1.80956e+01,1.80354e-01,-1.02865e+00,2.27160e-01,-4.14137e-01
2.90000e+01,1.81584e+01,1.66441e-01,-6.84497e-01,2.26336e-01,-4.10795e-01
2.91000e+01,1.82212e+01,1.57908e-01,-3.06364e-01,2.25521e-01,-4.07454e-01
2.92000e+01,1.82841e+01,1.55856e-01,7.42429e-02,2.24714e-01,-4.04111e-01
2.93000e+01,1.83469e+01,1.56581e-01,4.27809e-01,2.23918e-01,-4.00750e-01
2.94000e+01,1.84097e+01,1.54787e-01,7.69513e-01,2.23109e-01,-3.97488e-01
2.95000e+01,1.84726e+01,1.52389e-01,1.12904e+00,2.22330e-01,-3.94113e-01
2.96000e+01,1.85354e+01,1.53509e-01,1.49710e+00,2.21553e-01,-3.90771e-01
2.97000e+01,1.85982e+01,1.57902e-01,1.84594e+00,2.20781e-01,-3.87425e-01
2.98000e+01,1.86611e+01,1.61148e-01,2.16267e+00,2.20031e-01,-3.84100e-01
2.99000e+01,1.87239e+01,1.58030e-01,2.47287e+00,2.19277e-01,-3.80615e-01
3.00000e+01,1.87867e+01,1.50691e-01,2.82512e+00,2.18518e-01,-3.77974e-01
3.01000e+01,1.88496e+01,1.47837e-01,-3.04932e+00,2.17822e-01,-3.74097e-01
3.02000e+01,1.89124e+01,1.56122e-01,-2.63365e+00,2.16989e-01,-3.71037e-01
3.03000e+01,1.89752e+01,1.72856e-01,-2.27703e+00,2.16295e-01,-3.67578e-01
3.04000e+01,1.90381e+01,1.87616e-01,-1.98253e+00,2.15585e-01,-3.64194e-01
3.05000e+01,1.91009e+01,1.95436e-01,-1.69893e+00,2.14889e-01,-3.60722e-01
3.06000e+01,1.91637e+01,2.01236e-01,-1.40565e+00,2.14136e-01,-3.57990e-01
3.07000e+01,1.92265e+01,2.06968e-01,-1.11626e+00,2.13459e-01,-3.54339e-01
3.08000e+01,1.92894e+01,2.12110e-01,-8.34751e-01,2.12773e-01,-3.50948e-01
3.09000e+01,1.93522e+01,2.14551e-01,-5.72796e-01,2.12092e-01,-3.47633e-01
3.10000e+01,1.94150e+01,2.09322e-01,-3.11079e-01,2.11439e-01,-3.44261e-01
3.11000e+01,1.94779e+01,2.00568e-01,-2.48066e-02,2.10954e-01,-3.40810e-01
3.12000e+01,1.95407e+01,1.92138e-01,2.75468e-01,2.09916e-01,-3.37848e-01
3.13000e+01,1.96035e+01,1.82057e-01,5.80878e-01,2.09328e-01,-3.34403e-01
3.14000e+01,1.96664e+01,1.68561e-01,9.12566e-01,2.08690e-01,-3.31049e-01
3.15000e+01,1.97292e+01,1.57510e-01,1.30585e+00,2.08048e-01,-3.27709e-01
3.16000e+01,1.97920e+01,1.58862e-01,1.72698e+00,2.07409e-01,-3.24369e-01
3.17000e+01,1.98549e+01,1.68766e-01,2.09038e+00,2.06774e-01,-3.21018e-01
3.18000e+01,1.99177e+01,1.74518e-01,2.40675e+00,2.06146e-01,-3.17602e-01
3.19000e+01,1.99805e+01,1.76052e-01,2.73372e+00,2.05517e-01,-3.14914e-01
3.20000e+01,2.00434e+01,1.79626e-01,3.06545e+00,2.04974e-01,-3.11406e-01
3.21000e+01,2.01062e+01,1.82340e-01,-2.89959e+00,2.04131e-01,-3.07053e-01
3.22000e+01,2.01690e+01,1.83700e-01,-2.57041e+00,2.03664e-01,-3.04453e-01
3.23000e+01,2.02319e+01,1.88553e-01,-2.24345e+00,2.03065e-01,-3.01084e-01
3.24000e+01,2.02947e+01,1.92282e-01,-1.94176e+00,2.02477e-01,-2.97569e-01
3.25000e+01,2.03575e+01,1.90763e-01,-1.63668e+00,2.01834e-01,-2.95287e-01
3.26000e+01,2.04204e+01,1.88685e-01,-1.30684e+00,2.01272e-01,-2.91431e-01
3.27000e+01,2.04832e+01,1.89560e-01,-9.65738e-01,2.00694e-01,-2.88039e-01
3.28000e+01,2.05460e+01,1.94504e-01,-6.24158e-01,2.00118e-01,-2.84693e-01
3.29000e+01,2.06088e+01,2.02985e-01,-3.07429e-01,1.99547e-01,-2.81360e-01
3.30000e+01,2.06717e+01,2.08521e-01,-1.52824e-02,1.98981e-01,-2.78032e-01
3.31000e+01,2.07345e+01,2.10258e-01,2.80304e-01,1.98420e-01,-2.74706e-01
3.32000e+01,2.07973e+01,2.12257e-01,5.80977e-01,1.97864e-01,-2.71381e-01
3.33000e+01,2.08602e+01,2.14229e-01,8.73673e-01,1.97314e-01,-2.68053e-01
3.34000e+01,2.09230e+01,2.13495e-01,1.15848e+00,1.96769e-01,-2.64721e-01
3.35000e+01,2.09858e+01,2.09048e-01,1.45248e+00,1.96230e-01,-2.61378e-01
3.36000e+01,2.10487e+01,2.05504e-01,1.76636e+00,1.95700e-01,-2.57992e-01
3.37000e+01,2.11115e+01,2.06145e-01,2.07901e+00,1.95183e-01,-2.54975e-01
3.38000e+01,2.11743e+01,2.08561e-01,2.36719e+00,1.94649e-01,-2.51631e-01
3.39000e+01,2.12372e+01,2.06666e-01,2.62317e+00,1.94163e-01,-2.48031e-01
3.40000e+01,2.13000e+01,1.94215e-01,2.87258e+00,1.94085e-01,-2.45281e-01
3.41000e+01,2.13628e+01,1.74400e-01,-3.11726e+00,1.92838e-01,-2.42447e-01
3.42000e+01,2.14257e+01,1.57563e-01,-2.76557e+00,1.92458e-01,-2.38587e-01
3.43000e+01,2.14885e+01,1.46531e-01,-2.39168e+00,1.91986e-01,-2.35189e-01
3.44000e+01,2.15513e+01,1.37025e-01,-2.00680e+00,1.91497e-01,-2.31815e-01
3.45000e+01,2.16142e+01,1.30222e-01,-1.58304e+00,1.91007e-01,-2.28449e-01
3.46000e+01,2.16770e+01,1.31607e-01,-1.13719e+00,1.90516e-01,-2.25060e-01
3.47000e+01,2.17398e+01,1.41200e-01,-7.31665e-01,1.90019e-01,-2.21525e-01
3.48000e+01,2.18027e+01,1.51971e-01,-3.84816e-01,1.89674e-01,-2.20520e-01
3.49000e+01,2.18655e+01,1.58577e-01,-6.77352e-02,1.89102e-01,-2.15558e-01
3.50000e+01,2.19283e+01,1.60552e-01,2.58595e-01,1.88625e-01,-2.12109e-01
3.51000e+01,2.19911e+01,1.63383e-01,6.12241e-01,1.88181e-01,-2.08702e-01
3.52000e+01,2.20540e+01,1.72006e-01,9.63762e-01,1.87658e-01,-2.05458e-01
3.53000e+01,2.21168e+01,1.83883e-01,1.27762e+00,1.87207e-01,-2.02107e-01
3.54000e+01,2.21796e+01,1.91700e-01,1.55243e+00,1.86752e-01,-1.98774e-01
3.55000e+01,2.22425e+01,1.89770e-01,1.83037e+00,1.86299e-01,-1.95442e-01
3.56000e+01,2.23053e+01,1.85786e-01,2.15874e+00,1.85851e-01,-1.92106e-01
3.57000e+01,2.23681e+01,1.90018e-01,2.49876e+00,1.85406e-01,-1.88759e-01
3.58000e+01,2.24310e+01,1.95857e-01,2.80442e+00,1.84965e-01,-1.85386e-01
3.59000e+01,2.24938e+01,1.98216e-01,3.10350e+00,1.84529e-01,-1.81939e-01
3.60000e+01,2.25566e+01,2.00151e-01,-2.88447e+00,1.84100e-01,-1.78110e-01
3.61000e+01,2.26195e+01,1.97778e-01,-2.60208e+00,1.83693e-01,-1.78135e-01
3.62000e+01,2.26823e+01,1.88620e-01,-2.29633e+00,1.83302e-01,-1.72839e-01
3.63000e+01,2.27451e+01,1.81133e-01,-1.93831e+00,1.82793e-01,-1.69386e-01
3.64000e+01,2.28080e+01,1.83305e-01,-1.56137e+00,1.82392e-01,-1.65971e-01
3.65000e+01,2.28708e+01,1.92488e-01,-1.22057e+00,1.81987e-01,-1.62601e-01
3.66000e+01,2.29336e+01,1.99610e-01,-9.12605e-01,1.81588e-01,-1.59241e-01
3.67000e+01,2.29965e+01,2.05248e-01,-6.06690e-01,1.81202e-01,-1.55867e-01
3.68000e+01,2.30593e+01,2.12002e-01,-3.18302e-01,1.80852e-01,-1.52429e-01
3.69000e+01,2.31221e+01,2.14402e-01,-5.56606e-02,1.80874e-01,-1.48413e-01
3.70000e+01,2.31850e+01,2.08213e-01,2.02474e-01,1.79675e-01,-1.46835e-01
3.71000e+01,2.32478e+01,1.94576e-01,4.92057e-01,1.79437e-01,-1.43035e-01
3.72000e+01,2.33106e+01,1.82169e-01,8.34724e-01,1.79085e-01,-1.39637e-01
3.73000e+01,2.33734e+01,1.77877e-01,1.20451e+00,1.78729e-01,-1.36122e-01
3.74000e+01,2.34363e+01,1.80808e-01,1.55139e+00,1.78363e-01,-1.32789e-01
3.75000e+01,2.34991e+01,1.81178e-01,1.85530e+00,1.78016e-01,-1.29341e-01
3.76000e+01,2.35619e+01,1.72554e-01,2.17402e+00,1.77803e-01,-1.25177e-01
3.77000e+01,2.36248e+01,1.66129e-01,2.55887e+00,1.77025e-01,-1.23932e-01
3.78000e+01,2.36876e+01,1.71636e-01,2.94704e+00,1.76775e-01,-1.20026e-01
3.79000e+01,2.37504e+01,1.80891e-01,-2.99775e+00,1.76442e-01,-1.16559e-01
3.80000e+01,2.38133e+01,1.87426e-01,-2.68338e+00,1.76114e-01,-1.13116e-01
3.81000e+01,2.38761e+01,1.92236e-01,-2.37226e+00,1.75959e-01,-1.09264e-01
3.82000e+01,2.39389e+01,1.96618e-01,-2.06647e+00,1.75172e-01,-1.06893e-01
3.83000e+01,2.40018e+01,2.00520e-01,-1.76816e+00,1.74752e-01,-1.03209e-01
3.84000e+01,2.40646e+01,2.02344e-01,-1.48283e+00,1.74557e-01,-9.97606e-02
3.85000e+01,2.41274e+01,1.99670e-01,-1.19713e+00,1.73393e-01,-9.67023e-02
3.86000e+01,2.41903e+01,1.94977e-01,-8.92932e-01,1.74154e-01,-9.36882e-02
3.87000e+01,2.42531e+01,1.93033e-01,-5.82194e-01,1.73728e-01,-9.02496e-02
3.88000e+01,2.43159e+01,1.89877e-01,-2.92288e-01,1.73372e-01,-8.68643e-02
3.89000e+01,2.43788e+01,1.80289e-01,6.90248e-03,1.73037e-01,-8.34855e-02
3.90000e+01,2.44416e+01,1.70508e-01,3.43390e-01,1.72720e-01,-8.00865e-02
3.91000e+01,2.45044e+01,1.63953e-01,6.97903e-01,1.72433e-01,-7.66181e-02
3.92000e+01,2.45673e+01,1.59920e-01,1.06585e+00,1.72331e-01,-7.26646e-02
3.93000e+01,2.46301e+01,1.60709e-01,1.43825e+00,1.71928e-01,-6.93139e-02
3.94000e+01,2.46929e+01,1.64758e-01,1.78704e+00,1.71160e-01,-6.75673e-02
3.95000e+01,2.47558e+01,1.67455e-01,2.11647e+00,1.71064e-01,-6.33738e-02
3.96000e+01,2.48186e+01,1.69088e-01,2.44851e+00,1.71349e-01,-5.76557e-02
3.97000e+01,2.48814e+01,1.72684e-01,2.77587e+00,1.69791e-01,-5.96644e-02
3.98000e+01,2.49442e+01,1.75381e-01,3.07570e+00,1.69771e-01,-5.45457e-02
3.99000e+01,2.50071e+01,1.71370e-01,-2.91234e+00,1.69974e-01,-5.47641e-02
4.00000e+01,2.50699e+01,1.64005e-01,-2.58137e+00,1.69314e-01,-4.83964e-02
4.01000e+01,2.51327e+01,1.59631e-01,-2.21789e+00,1.69021e-01,-4.48435e-02
4.02000e+01,2.51956e+01,1.60361e-01,-1.84152e+00,1.68730e-01,-4.14227e-02
4.03000e+01,2.52584e+01,1.67772e-01,-1.48516e+00,1.68440e-01,-3.80465e-02
4.04000e+01,2.53212e+01,1.74882e-01,-1.18305e+00,1.68151e-01,-3.46905e-02
4.05000e+01,2.53841e+01,1.72601e-01,-8.96892e-01,1.67863e-01,-3.13441e-02
4.06000e+01,2.54469e+01,1.63780e-01,-5.65003e-01,1.67577e-01,-2.80005e-02
4.07000e+01,2.55097e+01,1.59321e-01,-1.69235e-01,1.67294e-01,-2.46535e-02
4.08000e+01,2.55726e+01,1.67166e-01,2.33387e-01,1.67013e-01,-2.12954e-02
4.09000e+01,2.56354e+01,1.82350e-01,5.75728e-01,1.66735e-01,-1.79123e-02
4.10000e+01,2.56982e+01,1.93879e-01,8.63178e-01,1.66462e-01,-1.44717e-02
4.11000e+01,2.57611e+01,1.96171e-01,1.14317e+00,1.66197e-01,-1.08619e-02
4.12000e+01,2.58239e+01,1.92991e-01,1.45898e+00,1.65971e-01,-6.24235e-03
4.13000e+01,2.58867e+01,1.94506e-01,1.81864e+00,1.65507e-01,-8.31111e-03
4.14000e+01,2.59496e+01,2.08173e-01,2.16838e+00,1.65321e-01,-2.65813e-03
4.15000e+01,2.60124e+01,2.26253e-01,2.45439e+00,1.65069e-01,1.04602e-03
4.16000e+01,2.60752e+01,2.35494e-01,2.70006e+00,1.64809e-01,4.54341e-03
4.17000e+01,2.61381e+01,2.35159e-01,2.95639e+00,1.64548e-01,8.02401e-03
4.18000e+01,2.62009e+01,2.33364e-01,-3.05278e+00,1.64274e-01,1.17493e-02
4.19000e+01,2.62637e+01,2.31025e-01,-2.78078e+00,1.64204e-01,1.20640e-02
4.20000e+01,2.63265e+01,2.25383e-01,-2.51291e+00,1.63833e-01,1.72905e-02
4.21000e+01,2.63894e+01,2.14739e-01,-2.23801e+00,1.63581e-01,2.07680e-02
4.22000e+01,2.64522e+01,2.00736e-01,-1.93544e+00,1.63340e-01,2.40814e-02
4.23000e+01,2.65150e+01,1.89917e-01,-1.59503e+00,1.63056e-01,2.69357e-02
4.24000e+01,2.65779e+01,1.85434e-01,-1.25064e+00,1.63713e-01,3.02705e-02
4.25000e+01,2.66407e+01,1.82727e-01,-9.15008e-01,1.64311e-01,3.57646e-02
4.26000e+01,2.67035e+01,1.82202e-01,-5.88044e-01,1.61810e-01,3.67414e-02
4.27000e+01,2.67664e+01,1.80900e-01,-2.85944e-01,1.61832e-01,4.05391e-02
4.28000e+01,2.68292e+01,1.74302e-01,5.60544e-03,1.61664e-01,4.39393e-02
4.29000e+01,2.68920e+01,1.62475e-01,3.12702e-01,1.61460e-01,4.72494e-02
4.30000e+01,2.69549e+01,1.48058e-01,6.59275e-01,1.61238e-01,5.05073e-02
4.31000e+01,2.70177e+01,1.35436e-01,1.06427e+00,1.60903e-01,5.53731e-02
4.32000e+01,2.70805e+01,1.31021e-01,1.53122e+00,1.60777e-01,5.77835e-02
4.33000e+01,2.71434e+01,1.41018e-01,1.98739e+00,1.60550e-01,6.11852e-02
4.34000e+01,2.72062e+01,1.57953e-01,2.34762e+00,1.60223e-01,6.52877e-02
4.35000e+01,2.72690e+01,1.68136e-01,2.65338e+00,1.60021e-01,7.00534e-02
4.36000e+01,2.73319e+01,1.72850e-01,2.97959e+00,1.60330e-01,6.16581e-02
4.37000e+01,2.73947e+01,1.82104e-01,-2.95888e+00,1.59789e-01,7.20454e-02
4.38000e+01,2.74575e+01,1.97085e-01,-2.64987e+00,1.59590e-01,7.62321e-02
4.39000e+01,2.75204e+01,2.09067e-01,-2.38303e+00,1.59598e-01,8.15444e-02
4.40000e+01,2.75832e+01,2.14006e-01,-2.13147e+00,1.58749e-01,8.04353e-02
4.41000e+01,2.76460e+01,2.11573e-01,-1.87416e+00,1.58667e-01,8.48569e-02
4.42000e+01,2.77088e+01,2.04924e-01,-1.59427e+00,1.58437e-01,8.82063e-02
4.43000e+01,2.77717e+01,1.98355e-01,-1.29071e+00,1.58122e-01,9.10323e-02
4.44000e+01,2.78345e+01,1.94825e-01,-9.77039e-01,1.57243e-01,9.06196e-02
4.45000e+01,2.78973e+01,1.93196e-01,-6.78930e-01,1.58597e-01,1.04020e-01
4.46000e+01,2.79602e+01,1.86454e-01,-4.01555e-01,1.56161e-01,9.32151e-02
4.47000e+01,2.80230e+01,1.71493e-01,-9.45877e-02,1.58620e-01,1.10167e-01
4.48000e+01,2.80858e+01,1.59974e-01,2.81908e-01,1.57896e-01,1.11142e-01
4.49000e+01,2.81487e+01,1.59116e-01,6.61369e-01,1.57573e-01,1.13923e-01
4.50000e+01,2.82115e+01,1.59222e-01,9.99309e-01,1.57325e-01,1.17102e-01
4.51000e+01,2.82743e+01,1.54843e-01,1.33753e+00,1.59248e-01,1.14019e-01
4.52000e+01,2.83372e+01,1.50421e-01,1.70159e+00,1.56835e-01,1.23077e-01
4.53000e+01,2.84000e+01,1.47836e-01,2.08157e+00,1.56657e-01,1.26433e-01
4.54000e+01,2.84628e+01,1.48663e-01,2.48022e+00,1.56467e-01,1.29776e-01
4.55000e+01,2.85257e+01,1.55882e-01,2.87632e+00,1.56274e-01,1.33181e-01
4.56000e+01,2.85885e+01,1.68229e-01,-3.04529e+00,1.56060e-01,1.36888e-01
4.57000e+01,2.86513e+01,1.80608e-01,-2.72151e+00,1.56272e-01,1.36343e-01
4.58000e+01,2.87142e+01,1.90337e-01,-2.40916e+00,1.55843e-01,1.42295e-01
4.59000e+01,2.87770e+01,2.01410e-01,-2.09690e+00,1.55682e-01,1.45890e-01
4.60000e+01,2.88398e+01,2.14572e-01,-1.81751e+00,1.55599e-01,1.49478e-01
4.61000e+01,2.89027e+01,2.19270e-01,-1.56932e+00,1.56394e-01,1.54831e-01
4.62000e+01,2.89655e+01,2.13467e-01,-1.29710e+00,1.54676e-01,1.54963e-01
4.63000e+01,2.90283e+01,2.08344e-01,-9.79238e-01,1.54705e-01,1.58716e-01
4.64000e+01,2.90911e+01,2.09416e-01,-6.56078e-01,1.54594e-01,1.62173e-01
4.65000e+01,2.91540e+01,2.10845e-01,-3.45710e-01,1.54457e-01,1.65578e-01
4.66000e+01,2.92168e+01,2.11761e-01,-2.90149e-02,1.54313e-01,1.68979e-01
4.67000e+01,2.92796e+01,2.15767e-01,2.90150e-01,1.54168e-01,1.72401e-01
4.68000e+01,2.93425e+01,2.23379e-01,5.94798e-01,1.54033e-01,1.75905e-01
4.69000e+01,2.94053e+01,2.32186e-01,8.68163e-01,1.53972e-01,1.80103e-01
4.70000e+01,2.94681e+01,2.36003e-01,1.10533e+00,1.53570e-01,1.80449e-01
4.71000e+01,2.95310e+01,2.27652e-01,1.32125e+00,1.53547e-01,1.87602e-01
4.72000e+01,2.95938e+01,2.04703e-01,1.56014e+00,1.53418e-01,1.90248e-01
4.73000e+01,2.96566e+01,1.76444e-01,1.87870e+00,1.53406e-01,1.94519e-01
4.74000e+01,2.97195e+01,1.57805e-01,2.29076e+00,1.53044e-01,1.97402e-01
4.75000e+01,2.97823e+01,1.54273e-01,2.72689e+00,1.53006e-01,2.02697e-01
4.76000e+01,2.98451e+01,1.59380e-01,3.12450e+00,1.53322e-01,2.12862e-01
4.77000e+01,2.99080e+01,1.66708e-01,-2.79774e+00,1.51575e-01,2.14132e-01
4.78000e+01,2.99708e+01,1.75815e-01,-2.46525e+00,1.53253e-01,1.74831e-01
4.79000e+01,3.00336e+01,1.84444e-01,-2.17097e+00,1.52446e-01,2.01323e-01
4.80000e+01,3.00965e+01,1.87841e-01,-1.91091e+00,1.52239e-01,2.07771e-01
4.81000e+01,3.01593e+01,1.81124e-01,-1.66383e+00,1.52042e-01,2.11009e-01
4.82000e+01,3.02221e+01,1.64493e-01,-1.38588e+00,1.52034e-01,2.20155e-01
4.83000e+01,3.02850e+01,1.44384e-01,-1.03667e+00,1.51854e-01,2.21948e-01
4.84000e+01,3.03478e+01,1.30688e-01,-5.84128e-01,1.51713e-01,2.25193e-01
4.85000e+01,3.04106e+01,1.34347e-01,-9.75441e-02,1.51581e-01,2.28544e-01
4.86000e+01,3.04734e+01,1.49218e-01,3.00470e-01,1.51454e-01,2.31887e-01
4.87000e+01,3.05363e+01,1.61247e-01,6.22341e-01,1.51332e-01,2.35182e-01
4.88000e+01,3.05991e+01,1.66892e-01,9.37542e-01,1.51225e-01,2.38268e-01
4.89000e+01,3.06619e+01,1.71365e-01,1.26851e+00,1.50407e-01,2.44438e-01
4.90000e+01,3.07248e+01,1.78241e-01,1.60004e+00,1.50976e-01,2.45795e-01
4.91000e+01,3.07876e+01,1.85729e-01,1.91579e+00,1.50872e-01,2.49052e-01
4.92000e+01,3.08504e+01,1.92500e-01,2.22725e+00,1.50548e-01,2.52518e-01
4.93000e+01,3.09133e+01,2.01002e-01,2.52901e+00,1.50972e-01,2.57034e-01
4.94000e+01,3.09761e+01,2.08039e-01,2.80429e+00,1.52552e-01,2.67192e-01
4.95000e+01,3.10389e+01,2.08931e-01,3.06941e+00,1.49062e-01,2.57081e-01
4.96000e+01,3.11018e+01,2.04848e-01,-2.93808e+00,1.49751e-01,2.62480e-01
4.97000e+01,3.11646e+01,1.97702e-01,-2.64703e+00,1.49710e-01,2.66112e-01
4.98000e+01,3.12274e+01,1.89801e-01,-2.33044e+00,1.49596e-01,2.69289e-01
4.99000e+01,3.12903e+01,1.85182e-01,-1.99543e+00,1.49432e-01,2.72136e-01
5.00000e+01,3.13531e+01,1.84193e-01,-1.66699e+00,1.49198e-01,2.74471e-01
5.01000e+01,-3.14159e+01,1.81907e-01,-1.35912e+00,1.48790e-01,2.75433e-01
5.02000e+01,-3.13531e+01,1.73422e-01,-1.04385e+00,1.47347e-01,2.65807e-01
5.03000e+01,-3.12903e+01,1.64610e-01,-6.72293e-01,1.51239e-01,2.85112e-01
5.04000e+01,-3.12274e+01,1.66225e-01,-2.76667e-01,1.47609e-01,2.72438e-01
5.05000e+01,-3.11646e+01,1.74217e-01,7.56975e-02,1.51453e-01,3.14645e-01
5.06000e+01,-3.11018e+01,1.79886e-01,3.91526e-01,1.50277e-01,3.13293e-01
5.07000e+01,-3.10389e+01,1.79950e-01,7.01957e-01,1.49669e-01,2.96605e-01
5.08000e+01,-3.09761e+01,1.77169e-01,1.04846e+00,1.49527e-01,3.05605e-01
5.09000e+01,-3.09133e+01,1.82582e-01,1.42186e+00,1.49370e-01,3.09526e-01
5.10000e+01,-3.08504e+01,1.96175e-01,1.75410e+00,1.49233e-01,3.13013e-01
5.11000e+01,-3.07876e+01,2.07725e-01,2.03668e+00,1.49101e-01,3.16647e-01
5.12000e+01,-3.07248e+01,2.11807e-01,2.30377e+00,1.49121e-01,3.18158e-01
5.13000e+01,-3.06619e+01,2.10619e-01,2.58129e+00,1.48968e-01,3.22545e-01
5.14000e+01,-3.05991e+01,2.07612e-01,2.86918e+00,1.48894e-01,3.26158e-01
5.15000e+01,-3.05363e+01,2.02340e-01,-3.12329e+00,1.48861e-01,3.29928e-01
5.16000e+01,-3.04734e+01,1.93331e-01,-2.81455e+00,1.48932e-01,3.34412e-01
5.17000e+01,-3.04106e+01,1.85128e-01,-2.46584e+00,1.49986e-01,3.45978e-01
5.18000e+01,-3.03478e+01,1.85393e-01,-2.09518e+00,1.47591e-01,3.32349e-01
5.19000e+01,-3.02850e+01,1.92454e-01,-1.75539e+00,1.47975e-01,3.39161e-01
5.20000e+01,-3.02221e+01,1.98502e-01,-1.44769e+00,1.48010e-01,3.43385e-01
5.21000e+01,-3.01593e+01,2.02248e-01,-1.15295e+00,1.47983e-01,3.47224e-01
5.22000e+01,-3.00965e+01,2.03020e-01,-8.70249e-01,1.47933e-01,3.51130e-01
5.23000e+01,-3.00336e+01,1.98894e-01,-5.90055e-01,1.47838e-01,3.56276e-01
5.24000e+01,-2.99708e+01,1.89931e-01,-2.92990e-01,1.47865e-01,3.53047e-01
5.25000e+01,-2.99080e+01,1.80376e-01,4.07001e-02,1.47794e-01,3.58661e-01
5.26000e+01,-2.98451e+01,1.77101e-01,4.03389e-01,1.47859e-01,3.66006e-01
5.27000e+01,-2.97823e+01,1.81310e-01,7.42376e-01,1.51955e-01,3.70270e-01
5.28000e+01,-2.97195e+01,1.83389e-01,1.03820e+00,1.47332e-01,3.60172e-01
5.29000e+01,-2.96566e+01,1.79087e-01,1.33221e+00,1.47389e-01,3.69520e-01
5.30000e+01,-2.95938e+01,1.72523e-01,1.64387e+00,1.47356e-01,3.73853e-01
5.31000e+01,-2.95310e+01,1.65892e-01,1.96635e+00,1.47304e-01,3.77498e-01
5.32000e+01,-2.94681e+01,1.57652e-01,2.29601e+00,1.47246e-01,3.80881e-01
5.33000e+01,-2.94053e+01,1.48112e-01,2.66335e+00,1.47182e-01,3.84083e-01
5.34000e+01,-2.93425e+01,1.45756e-01,3.07039e+00,1.47110e-01,3.87044e-01
5.35000e+01,-2.92796e+01,1.50210e-01,-2.83897e+00,1.47020e-01,3.89390e-01
5.36000e+01,-2.92168e+01,1.53150e-01,-2.48961e+00,1.46802e-01,3.87470e-01
5.37000e+01,-2.91540e+01,1.56290e-01,-2.14308e+00,1.47108e-01,4.07277e-01
5.38000e+01,-2.90911e+01,1.58174e-01,-1.80661e+00,1.46887e-01,4.05589e-01
5.39000e+01,-2.90283e+01,1.59203e-01,-1.45129e+00,1.46595e-01,4.10053e-01
5.40000e+01,-2.89655e+01,1.65979e-01,-1.09319e+00,1.47945e-01,3.97787e-01
5.41000e+01,-2.89027e+01,1.74554e-01,-7.82493e-01,1.47075e-01,4.09292e-01
5.42000e+01,-2.88398e+01,1.74251e-01,-4.88343e-01,1.46935e-01,4.13162e-01
5.43000e+01,-2.87770e+01,1.70056e-01,-1.39861e-01,1.46895e-01,4.15774e-01
5.44000e+01,-2.87142e+01,1.75172e-01,2.40743e-01,1.45193e-01,4.25258e-01
5.45000e+01,-2.86513e+01,1.88712e-01,5.79283e-01,1.46594e-01,4.24701e-01
5.46000e+01,-2.85885e+01,1.99969e-01,8.69666e-01,1.47429e-01,4.26975e-01
5.47000e+01,-2.85257e+01,2.05064e-01,1.15090e+00,1.45624e-01,4.29060e-01
5.48000e+01,-2.84628e+01,2.06239e-01,1.44262e+00,1.46860e-01,4.35376e-01
5.49000e+01,-2.84000e+01,2.07329e-01,1.74821e+00,1.46632e-01,4.39413e-01
5.50000e+01,-2.83372e+01,2.09959e-01,2.05306e+00,1.46080e-01,4.46129e-01
5.51000e+01,-2.82743e+01,2.12518e-01,2.34785e+00,1.46580e-01,4.64040e-01
5.52000e+01,-2.82115e+01,2.11666e-01,2.63380e+00,1.45162e-01,4.17654e-01
5.53000e+01,-2.81487e+01,2.05848e-01,2.93740e+00,1.45750e-01,4.35138e-01
5.54000e+01,-2.80858e+01,2.03813e-01,-3.00432e+00,1.45586e-01,4.39572e-01
5.55000e+01,-2.80230e+01,2.11571e-01,-2.67918e+00,1.45186e-01,4.40476e-01
5.56000e+01,-2.79602e+01,2.19096e-01,-2.40502e+00,1.47111e-01,4.29349e-01
5.57000e+01,-2.78973e+01,2.18201e-01,-2.15476e+00,1.41531e-01,3.82965e-01
5.58000e+01,-2.78345e+01,2.07953e-01,-1.90038e+00,1.48547e-01,5.04532e-01
5.59000e+01,-2.77717e+01,1.91200e-01,-1.61092e+00,1.40722e-01,4.48440e-01
5.60000e+01,-2.77088e+01,1.75476e-01,-1.27304e+00,1.49573e-01,4.93972e-01
5.61000e+01,-2.76460e+01,1.64435e-01,-8.98994e-01,1.48046e-01,4.87614e-01
5.62000e+01,-2.75832e+01,1.60363e-01,-5.00671e-01,1.47561e-01,4.86599e-01
5.63000e+01,-2.75204e+01,1.64868e-01,-1.20297e-01,1.47325e-01,4.83637e-01
5.64000e+01,-2.74575e+01,1.70255e-01,2.07026e-01,1.47039e-01,5.00922e-01
5.65000e+01,-2.73947e+01,1.68585e-01,5.17692e-01,1.46985e-01,4.97723e-01
